ccess /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/alpha/mm read: 0 write: 0
45652449 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/h8300/lib read: 0 write: 0
45652465 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/h8300/boot read: 0 write: 0
45652477 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/h8300/boot/compressed read: 0 write: 0
45652491 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/h8300/platform read: 0 write: 0
45652508 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/h8300/platform/h8s read: 0 write: 0
45652519 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/h8300/platform/h8s/generic read: 0 write: 0
45652530 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/h8300/platform/h8s/edosk2674 read: 0 write: 0
45652550 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/h8300/platform/h8300h read: 0 write: 0
45652562 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/h8300/platform/h8300h/h8max read: 0 write: 0
45652573 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/h8300/platform/h8300h/generic read: 0 write: 0
45652584 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/h8300/platform/h8300h/aki3068net read: 0 write: 0
45652610 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu read: 0 write: 0
45652620 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/kernel read: 0 write: 0
45652631 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/mm read: 0 write: 0
45652642 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/lib read: 0 write: 0
45652694 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform read: 0 write: 0
45652705 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform/520x read: 0 write: 0
45652716 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform/5249 read: 0 write: 0
45652727 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform/5272 read: 0 write: 0
45652738 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform/532x read: 0 write: 0
45652749 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform/5206e read: 0 write: 0
45652760 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform/68360 read: 0 write: 0
45652771 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform/68328 read: 0 write: 0
45652783 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform/coldfire read: 0 write: 0
45652794 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform/5407 read: 0 write: 0
45652805 10498 (stap) access /lib/modules/2.6.32-279.2.1.el6.x86_64/build/arch/m68knommu/platform/527x read: 0 write: 0
